text,label,label_name
i received a message from a seller stating they hadn't received my money even though it definitely came out of my account. the money has now been deposited back into my account. please get this resolved as soon as possible.,53,reverted_card_payment?
how long does a transfer transaction take?,67,transfer_timing
"when i tried to transfer funds to my friend today i was unable to do so, why?",35,failed_transfer
does the top-up need verified?,71,verify_top_up
trouble with my top up,59,top_up_failed
why can't the person i sent the money transfer to see it?,66,transfer_not_received_by_recipient
i need my card to be activated right now.,0,activate_my_card
i bought something and now i want a refund.,52,request_refund
the app won't identify me.,68,unable_to_verify_identity
how about disposable virtual cards?,37,get_disposable_virtual_card
"i was just shopping and my payment was declined in a store!  it was very embarrassing, what is going on and when will it be fixed?",25,declined_card_payment
my card isn't working at all. what happened?,14,card_not_working
why won't my virtual card work?,72,virtual_card_not_working
what do i need to do to receive my payroll in the account?,50,receiving_money
what should i do if someone else used my card?,22,compromised_card
how do i get a new card,43,order_physical_card
can you tell me what are disposable cards for?,37,get_disposable_virtual_card
why was a payment i made reverted?,53,reverted_card_payment?
"hello, i was contacted by a seller who let me know my money didn't come through on their side. it most certainly came out of my account so i need this looked at immediately because now it has been returned to me!",53,reverted_card_payment?
will the system automatically top up itself?,4,automatic_top_up
how much will it cost me for a sepa transfer?,56,top_up_by_bank_transfer_charge
what apps can i use to top up my account?,58,top_up_by_cash_or_cheque
is there a way to link the card i just got?,13,card_linking
"i deposited a cheque, but my account balance stayed the same.",6,balance_not_updated_after_cheque_or_cash_deposit
i have left my card at my parents house. can you send me a spare one please to use in the meantime?,39,getting_spare_card
"i am unable to activate my card, it won't let me.",0,activate_my_card
how can i find out where the funds are flow?,70,verify_source_of_funds
yesterday i had my phone stolen.  please advise what i should do.,42,lost_or_stolen_phone
your atm pin can be changed at any visa or mastercard atm with pin services. certain countries don't support atm pin changes.,21,change_pin
i would like to know what exchange rates you use?,32,exchange_rate
i was expecting my new card by now.,11,card_arrival
why was a payment cancelled on my account?,53,reverted_card_payment?
what are the steps to activate my card?,0,activate_my_card
is there a way to reset my pin?,49,pin_blocked
how can i change my information?,30,edit_personal_details
what is this charge i didnt do it what can i do,28,direct_debit_payment_not_recognised
my payment was terminated,53,reverted_card_payment?
can i get a visa from you?,73,visa_or_mastercard
contactless payments need to be enabled for my card.,23,contactless_not_working
please specify any limitations that come along with disposable cards.,29,disposable_card_limits
"suddenly, my card won't work.",14,card_not_working
"everything i have was stolen yesterday making it so i don't have access to the app, what should i do?",42,lost_or_stolen_phone
are their certain cash machines where i can change my pin?,21,change_pin
the seller of the items i bought online the other day hasn't received the eu transfer yet. how long do these usually take?,48,pending_transfer
what is minimum age for an account?,1,age_limit
i question today's exchange rate for rubles into pounds. i was hoping for a better return.,17,card_payment_wrong_exchange_rate
how do i troubleshoot my contactless?,23,contactless_not_working
why are there additional fees for transfers?,64,transfer_fee_charged
"i need to activate my card, how is that done?",0,activate_my_card
i need to know where my funds come from.,70,verify_source_of_funds
mastercard is my preferred company.,73,visa_or_mastercard
"help!  i fear that my card was stolen,",41,lost_or_stolen_card
i need to change my data.,30,edit_personal_details
is there a transaction limit on a disposable card?,29,disposable_card_limits
"i thought i can make transfers for free, this is not fair. i bought something online from abroad and there was some weird additional fee that i've never seen before?",64,transfer_fee_charged
how much does it cost to get more cards?,39,getting_spare_card
i don't recognize a charge on my statement.,16,card_payment_not_recognised
"hello-can you please help me get a refund from this merchant?  i ordered a product and would like to return it. i have been unsuccessful in getting the merchant to return my request for the past several days.  i understand it can take up to 45 days to process the dispute and issue a refund, however, if this can be expedited faster it would be very helpful to me.",52,request_refund
i am sure i have plenty of money to transfer but my transfer is being declined.,27,declined_transfer
do i have to pay for a second card?,39,getting_spare_card
"hi, i checked my transactions and saw that i was charged twice during a restaurant visit. i would like to get my money back.",63,transaction_charged_twice
do i get a real card?,43,order_physical_card
what about a auto top-up?,4,automatic_top_up
i just replaced my phone but how do i use my card information?,42,lost_or_stolen_phone
waiting for the cash i deposited this morning still,6,balance_not_updated_after_cheque_or_cash_deposit
i'm not sure how disposable virtual cards work. please help.,37,get_disposable_virtual_card
why is the cash not showing in my account for the check i deposited?,6,balance_not_updated_after_cheque_or_cash_deposit
"there's a €1 fee on my statement, why?",34,extra_charge_on_statement
"if i need to make an exchange from usd to gbp, how can i do so in the app?",33,exchange_via_app
how much does it cost to make transfers?,56,top_up_by_bank_transfer_charge
"i am seeing unathorized transactions in the app, on my account.",20,cash_withdrawal_not_recognised
